"","X3","Predicted_Interest_Rate"
"87",46666319,13.4899209332936
"88",46973374,16.0007893105135
"89",47053602,7.34144822777109
"90",46932029,16.0007893105135
"91",47012702,18.0490981915554
"92",47083231,16.0007893105135
"93",47003313,14.1576169505769
"95",46983717,16.0007893105135
"96",46910266,16.0007893105135
"97",47103500,16.0007893105135
"98",46686643,14.1576169505769
"99",46982152,18.0490981915554
"100",46972514,10.048772045855
"101",47082788,16.0007893105135
"102",47033597,7.34144822777109
"103",46942131,18.0490981915554
"104",47033607,16.0007893105135
"105",47113318,10.048772045855
"106",46953178,13.7564836006226
"107",46910613,16.0007893105135
"108",46983750,7.34144822777109
"109",47033317,7.34144822777109
"111",47159133,16.0007893105135
"112",47033627,12.5036155649311
"113",47073538,16.0007893105135
"114",46983730,16.0007893105135
"115",46942118,10.048772045855
"116",47113378,13.7564836006226
"117",47033656,12.5036155649311
"118",47064963,14.1576169505769
"119",1421342,8.74608651459013
"120",43428687,7.34144822777109
"121",44174841,7.34144822777109
"122",46112936,18.0490981915554
"123",46736638,12.5036155649311
"124",46675993,13.7564836006226
"125",46973731,14.1576169505769
"126",47158918,14.1576169505769
"127",47043104,12.5036155649311
"128",47083461,13.7564836006226
"129",47158823,16.0007893105135
"130",47103489,16.0007893105135
"131",47043114,20.4491475143843
"132",46983675,10.048772045855
"133",46963498,18.0490981915554
"134",46953137,7.34144822777109
"135",46922226,13.7564836006226
"136",47158725,12.5036155649311
"137",47053849,8.74608651459013
"138",47158836,16.0007893105135
"139",47073238,7.34144822777109
"140",46953138,20.4491475143843
"141",47158192,16.0007893105135
"142",47158653,13.7564836006226
"143",46983689,14.1576169505769
"144",46942044,7.34144822777109
"145",47053862,12.5036155649311
"146",47158934,10.048772045855
"147",46973676,14.1576169505769
"148",47053857,14.1576169505769
"149",47103469,10.048772045855
"150",47123099,20.4491475143843
"151",47113287,23.5818166277811
"152",47158856,23.5818166277811
"153",47043117,18.0490981915554
"154",47064826,12.5036155649311
"155",47003495,20.4491475143843
"156",46973671,13.4899209332936
"157",47103484,16.0007893105135
"158",47023364,7.34144822777109
"159",47033179,7.34144822777109
"160",46973729,10.048772045855
"161",46963494,18.0490981915554
"162",46922367,18.0490981915554
"163",47092350,16.0007893105135
"164",46941268,16.0007893105135
"165",47102743,18.0490981915554
"166",46397219,13.4899209332936
"167",47158996,7.34144822777109
"168",46941488,18.0490981915554
"169",47094901,16.0007893105135
"170",43327736,13.7564836006226
"171",46030929,14.1576169505769
"172",46498418,16.0007893105135
"173",46417688,16.0007893105135
"174",46465931,14.1576169505769
"175",47053750,14.1576169505769
"176",46983623,10.048772045855
"177",46983644,12.5036155649311
"178",47023407,13.4899209332936
"179",47132924,14.1576169505769
"180",47003361,14.1576169505769
"181",47094759,12.5036155649311
"182",47094720,12.5036155649311
"183",47033169,10.048772045855
"184",46983660,16.0007893105135
"185",47053826,13.4899209332936
"187",47094732,16.0007893105135
"188",47158491,12.5036155649311
"189",47094775,8.74608651459013
"190",47064498,16.0007893105135
"191",46973657,16.0007893105135
"192",46973595,16.0007893105135
"193",46973635,16.0007893105135
"194",46993616,18.0490981915554
"195",46922320,16.0007893105135
"197",47103419,12.5036155649311
"198",46973611,14.1576169505769
"200",46973667,13.7564836006226
"201",46756509,13.4899209332936
"202",46982974,18.0490981915554
"203",43965021,18.0490981915554
"204",45097862,12.5036155649311
"205",44807177,16.0007893105135
"206",45263366,23.5818166277811
"207",46497260,20.4491475143843
"208",46546145,7.34144822777109
"209",46586500,7.34144822777109
"210",47157648,7.34144822777109
"211",46983506,7.34144822777109
"212",46941830,12.5036155649311
"213",47123041,8.74608651459013
"214",46993470,14.1576169505769
"215",47103386,16.0007893105135
"216",47023367,10.048772045855
"217",47158433,12.5036155649311
"218",47053730,12.5036155649311
"219",47143112,12.5036155649311
"220",47094634,16.0007893105135
"221",47158437,12.5036155649311
"222",47158438,10.048772045855
"223",46993332,16.0007893105135
"224",46953022,12.5036155649311
"225",46973584,12.5036155649311
"226",47123006,16.0007893105135
"227",47042904,20.4491475143843
"228",47083119,14.1576169505769
"230",46910262,16.0007893105135
"231",47158373,10.048772045855
"232",47132906,14.1576169505769
"233",47064551,14.1576169505769
"235",46993371,20.4491475143843
"236",46941800,12.5036155649311
"237",47042976,12.5036155649311
"238",47042974,10.048772045855
"239",46993292,18.0490981915554
"240",46993419,8.74608651459013
"241",47033138,13.4899209332936
"242",47113138,10.048772045855
"244",47143124,7.34144822777109
"246",47158030,14.1576169505769
"247",47053613,7.34144822777109
"248",46992186,13.4899209332936
"249",47112066,16.0007893105135
"250",46972491,20.4491475143843
"251",47102578,20.4491475143843
"252",47156298,8.74608651459013
"253",47012539,16.0007893105135
"254",47132361,7.34144822777109
"255",45911635,20.4491475143843
"256",46516569,7.34144822777109
"258",46396801,10.048772045855
"259",46846058,16.0007893105135
"260",47083357,13.4899209332936
"262",46973487,10.048772045855
"264",47053516,10.048772045855
"265",46932032,8.74608651459013
"266",47143155,18.0490981915554
"267",46973473,14.1576169505769
"268",47094556,8.74608651459013
"269",46941636,16.0007893105135
"270",47094501,12.5036155649311
"271",46941652,20.4491475143843
"272",47094537,14.1576169505769
"273",47094357,16.0007893105135
"274",47143157,14.1576169505769
"275",47023236,12.5036155649311
"276",47094371,18.0490981915554
"277",47113031,16.0007893105135
"278",47157912,18.0490981915554
"279",47003287,12.5036155649311
"280",46909784,18.0490981915554
"281",47122979,14.1576169505769
"282",46973533,10.048772045855
"283",47157341,16.0007893105135
"284",46963261,16.0007893105135
"285",47033093,12.5036155649311
"286",47103272,20.4491475143843
"288",47023328,7.34144822777109
"289",47094550,7.34144822777109
"290",47094551,12.5036155649311
"291",46963273,7.34144822777109
"292",47158247,13.7564836006226
"293",46973558,7.34144822777109
"294",46931989,8.74608651459013
"295",47021927,20.4491475143843
"296",46972265,7.34144822777109
"297",46992876,7.34144822777109
"298",47052954,13.4899209332936
"299",47022772,8.74608651459013
"300",44667007,10.048772045855
"301",45391085,8.74608651459013
"302",46202240,20.4491475143843
"303",45871294,10.048772045855
"304",45577888,22.7978980367388
"305",46596568,16.0007893105135
"306",46377500,10.048772045855
"307",46499064,20.4491475143843
"308",46232913,16.0007893105135
"309",46776408,16.0007893105135
"310",46875986,18.0490981915554
"311",46735993,16.0007893105135
"312",46983364,12.5036155649311
"313",47112958,10.048772045855
"314",46666255,20.4491475143843
"315",47157953,20.4491475143843
"316",47157981,16.0007893105135
"317",46952905,13.7564836006226
"318",47122941,10.048772045855
"319",47112996,12.5036155649311
"320",46931647,12.5036155649311
"321",46952907,7.34144822777109
"322",47103226,12.5036155649311
"323",47094291,16.0007893105135
"324",46993148,16.0007893105135
"325",46910172,8.74608651459013
"326",46910134,16.0007893105135
"327",47103236,10.048772045855
"328",47157894,7.34144822777109
"329",46973387,8.74608651459013
"330",46963217,16.0007893105135
"331",47012796,12.5036155649311
"332",47112986,23.5818166277811
"333",46983394,10.048772045855
"334",46931933,18.0490981915554
"335",47072990,12.5036155649311
"336",46931974,12.5036155649311
"337",47003243,16.0007893105135
"338",46993160,7.34144822777109
"339",47053359,14.1576169505769
"340",46941618,12.5036155649311
"341",46922197,16.0007893105135
"342",47012786,14.1576169505769
"343",46952885,14.1576169505769
"344",46952892,7.34144822777109
"346",46931961,13.7564836006226
"347",47132780,18.0490981915554
"348",46910143,8.74608651459013
"349",47112965,14.1576169505769
"350",47064592,18.0490981915554
"351",47122905,13.4899209332936
"352",47072994,13.7564836006226
"353",46910150,18.0490981915554
"354",47042790,13.7564836006226
"355",47033014,18.0490981915554
"356",46983387,7.34144822777109
"357",47143040,12.5036155649311
"358",47003180,7.34144822777109
"359",46983434,14.1576169505769
"360",47083262,12.5036155649311
"361",47157947,13.4899209332936
"362",47158004,7.34144822777109
"363",47021844,12.5036155649311
"364",46930967,16.0007893105135
"365",47092296,20.4491475143843
"366",47062761,10.048772045855
"367",47092882,12.5036155649311
"368",46922004,13.4899209332936
"369",44316039,7.34144822777109
"370",46272356,12.5036155649311
"371",45912101,8.74608651459013
"372",45240102,22.7978980367388
"373",45568028,18.0490981915554
"374",46456150,7.34144822777109
"375",46446087,20.4491475143843
"376",46192961,16.0007893105135
"377",46596679,14.1576169505769
"378",46332271,13.7564836006226
"379",46546816,20.4491475143843
"380",46766077,16.0007893105135
"381",46817577,12.5036155649311
"382",46756091,13.7564836006226
"384",47157909,14.1576169505769
"385",46973378,12.5036155649311
"386",47112613,12.5036155649311
"387",47012648,7.34144822777109
"388",47012690,18.0490981915554
"389",47012689,16.0007893105135
"390",47157906,16.0007893105135
"391",47042747,16.0007893105135
"392",47072937,18.0490981915554
"393",46922165,16.0007893105135
"394",46963171,14.1576169505769
"395",47032887,18.0490981915554
"396",47072973,16.0007893105135
"397",47142998,16.0007893105135
"398",47064483,14.1576169505769
"399",47083203,22.7978980367388
"400",46963173,14.1576169505769
"401",47053324,12.5036155649311
"402",47083242,12.5036155649311
"403",47053338,16.0007893105135
"404",47103207,16.0007893105135
"405",47112650,8.74608651459013
"406",46952821,14.1576169505769
"407",47083216,23.5818166277811
"408",47132714,18.0490981915554
"409",46941578,20.4491475143843
"410",47103177,8.74608651459013
"412",47032942,10.048772045855
"413",46983277,7.34144822777109
"414",47157792,16.0007893105135
"415",47064531,14.1576169505769
"416",46983352,20.4491475143843
"417",47142954,12.5036155649311
"418",47012674,7.34144822777109
"419",47157850,10.048772045855
"420",47072970,20.4491475143843
"421",46993112,12.5036155649311
"422",47072945,16.0007893105135
"423",46983286,13.7564836006226
"424",47064521,7.34144822777109
"425",47023241,16.0007893105135
"426",47157736,16.0007893105135
"427",47157812,16.0007893105135
"428",46983332,13.7564836006226
"429",47023243,8.74608651459013
"430",47094166,18.0490981915554
"431",47157663,13.4899209332936
"432",47042757,20.4491475143843
"433",47157817,16.0007893105135
"434",47032899,10.048772045855
"435",47142975,7.34144822777109
"436",46973365,16.0007893105135
"437",47032954,7.34144822777109
"438",47112625,13.7564836006226
"439",47094013,14.1576169505769
"440",47072935,8.74608651459013
"441",47053319,13.7564836006226
"442",46922169,16.0007893105135
"443",46983336,10.048772045855
"444",46952832,10.048772045855
"445",47157703,12.5036155649311
"446",47012755,22.7978980367388
"447",47142981,14.1576169505769
"448",47132762,13.4899209332936
"449",47103110,16.0007893105135
"450",47042759,18.0490981915554
"451",46963180,16.0007893105135
"452",47032902,13.4899209332936
"453",47012762,10.048772045855
"454",47157601,7.34144822777109
"455",46910106,8.74608651459013
"456",46931881,16.0007893105135
"457",46931893,14.1576169505769
"458",47042770,7.34144822777109
"460",47157883,16.0007893105135
"461",46991948,12.5036155649311
"462",47041844,12.5036155649311
"463",46806513,8.74608651459013
"464",46696123,20.4491475143843
"465",46766296,14.1576169505769
"466",46909307,20.4491475143843
"467",47155836,18.0490981915554
"468",46962906,18.0490981915554
"469",47093670,13.7564836006226
"470",47042304,12.5036155649311
"471",47103055,14.1576169505769
"472",46931407,8.74608651459013
"474",46931415,8.74608651459013
"475",47064038,12.5036155649311
"476",18624759,20.4491475143843
"477",44162870,10.048772045855
"478",45262058,8.74608651459013
"479",45339959,10.048772045855
"480",45241392,16.0007893105135
"481",45431408,8.74608651459013
"482",46291849,14.1576169505769
"483",45670867,14.1576169505769
"484",46406168,7.34144822777109
"485",46516381,13.4899209332936
"486",46566383,16.0007893105135
"487",46556859,12.5036155649311
"488",46418216,10.048772045855
"489",46586380,20.4491475143843
"490",46556929,16.0007893105135
"491",46756733,12.5036155649311
"492",46726527,16.0007893105135
"493",46827341,7.34144822777109
"494",46818499,16.0007893105135
"495",46695848,23.5818166277811
"496",46272594,16.0007893105135
"497",46817206,18.0490981915554
"498",46963037,20.4491475143843
"499",47053184,18.0490981915554
"500",47142896,14.1576169505769
"501",46952800,16.0007893105135
"502",47122835,10.048772045855
"503",47072778,13.7564836006226
"504",46909833,12.5036155649311
"505",47157398,10.048772045855
"506",47032821,16.0007893105135
"507",47032825,12.5036155649311
"508",47032849,14.1576169505769
"509",46910084,10.048772045855
"510",47157357,23.5818166277811
"511",47112854,16.0007893105135
"512",46952747,12.5036155649311
"513",46952748,10.048772045855
"514",47094159,7.34144822777109
"515",46909963,7.34144822777109
"516",47112860,18.0490981915554
"518",46910068,8.74608651459013
"519",47112864,8.74608651459013
"520",47112886,8.74608651459013
"521",47032832,7.34144822777109
"522",47157612,7.34144822777109
"523",47142780,16.0007893105135
"524",47053090,16.0007893105135
"525",47072874,16.0007893105135
"526",47132651,20.4491475143843
"527",46910010,16.0007893105135
"528",46922118,7.34144822777109
"529",47157518,7.34144822777109
"530",46909814,12.5036155649311
"531",47064424,16.0007893105135
"532",46983219,10.048772045855
"533",46983224,7.34144822777109
"535",47157554,14.1576169505769
"536",46952778,20.4491475143843
"537",47112807,14.1576169505769
"538",46061137,14.1576169505769
"539",47083173,10.048772045855
"540",46931689,13.7564836006226
"541",46931816,7.34144822777109
"542",47122834,20.4491475143843
"543",47103116,18.0490981915554
"544",47157409,12.5036155649311
"545",47157432,18.0490981915554
"546",46973276,7.34144822777109
"547",47053219,18.0490981915554
"548",47157524,8.74608651459013
"549",47094164,8.74608651459013
"550",47142809,16.0007893105135
"551",47142838,7.34144822777109
"552",47053226,8.74608651459013
"553",47053303,7.34144822777109
"554",47042656,8.74608651459013
"555",47003027,14.1576169505769
"556",46952729,16.0007893105135
"557",47122825,20.4491475143843
"558",47157561,14.1576169505769
"559",47083160,12.5036155649311
"560",47023158,12.5036155649311
"561",47042657,7.34144822777109
"562",47112873,18.0490981915554
"563",46910025,10.048772045855
"564",46993085,14.1576169505769
"565",46993086,18.0490981915554
"566",46931817,7.34144822777109
"567",47157564,13.4899209332936
"568",47094156,7.34144822777109
"569",47142790,7.34144822777109
"570",46910000,10.048772045855
"571",47157473,14.1576169505769
"572",47142922,8.74608651459013
"573",47094093,12.5036155649311
"574",47064441,16.0007893105135
"575",47157447,18.0490981915554
"576",47003035,8.74608651459013
"577",47157501,14.1576169505769
"578",47032834,23.5818166277811
"579",47142894,18.0490981915554
"580",47083153,7.34144822777109
"581",46963151,16.0007893105135
"582",47003012,13.7564836006226
"583",47094108,12.5036155649311
"584",46931810,14.1576169505769
"585",47142856,14.1576169505769
"586",47053231,13.7564836006226
"587",46877298,7.34144822777109
"588",46727166,14.1576169505769
"589",46847129,20.4491475143843
"590",47001897,18.0490981915554
"591",46982599,10.048772045855
"592",46756530,16.0007893105135
"593",46962262,12.5036155649311
"594",47142389,20.4491475143843
"595",47082657,20.4491475143843
"596",47093741,14.1576169505769
"597",46982943,16.0007893105135
"598",47063818,8.74608651459013
"599",47032630,12.5036155649311
"600",47112337,14.1576169505769
"601",23603521,16.0007893105135
"602",44857118,13.7564836006226
"603",44088306,13.4899209332936
"604",45231981,8.74608651459013
"605",45941128,16.0007893105135
"606",45870963,22.7978980367388
"607",45251516,10.048772045855
"608",45430233,10.048772045855
"609",45350677,18.0490981915554
"610",46302893,20.4491475143843
"612",46497619,13.7564836006226
"613",46456318,23.5818166277811
"614",46377511,20.4491475143843
"615",46576416,13.7564836006226
"616",46456384,13.7564836006226
"617",46152552,7.34144822777109
"618",46557153,18.0490981915554
"619",46417559,10.048772045855
"620",46616632,7.34144822777109
"621",46447169,22.7978980367388
"622",46416798,10.048772045855
"623",46456690,7.34144822777109
"624",46835882,12.5036155649311
"626",46835965,7.34144822777109
"627",46875856,23.5818166277811
"628",46655958,7.34144822777109
"629",47012564,10.048772045855
"630",46909803,8.74608651459013
"631",47157288,7.34144822777109
"632",47142758,7.34144822777109
"633",47157325,12.5036155649311
"635",47094083,16.0007893105135
"636",47122769,16.0007893105135
"637",47157253,20.4491475143843
"638",46909844,18.0490981915554
"639",46909845,18.0490981915554
"640",47142765,10.048772045855
"641",47157331,16.0007893105135
"642",47094072,12.5036155649311
"643",47064374,8.74608651459013
"644",47103122,12.5036155649311
"645",46983179,8.74608651459013
"646",47023169,7.34144822777109
"647",46909871,20.4491475143843
"648",47103132,12.5036155649311
"649",46973199,14.1576169505769
"650",47112649,20.4491475143843
"651",47157187,22.7978980367388
"652",47157234,20.4491475143843
"653",47122791,7.34144822777109
"654",47157292,22.7978980367388
"655",47053053,8.74608651459013
"657",47112714,14.1576169505769
"658",296244,7.34144822777109
"659",47157364,8.74608651459013
"660",46941502,14.1576169505769
"661",47083107,14.1576169505769
"662",47112722,16.0007893105135
"663",46909815,13.4899209332936
"664",47103134,13.7564836006226
"665",47064350,12.5036155649311
"666",47157261,7.34144822777109
"667",46909851,20.4491475143843
"668",46941529,10.048772045855
"669",46909911,12.5036155649311
"670",47112763,14.1576169505769
"671",47042626,7.34144822777109
"672",47103097,12.5036155649311
"673",46931690,16.0007893105135
"674",46909789,8.74608651459013
"675",47157342,10.048772045855
"676",46931778,7.34144822777109
"677",46931636,16.0007893105135
"678",47064356,7.34144822777109
"679",46909788,7.34144822777109
"680",47157244,18.0490981915554
"681",47112772,16.0007893105135
"682",47157273,13.4899209332936
"683",47103103,7.34144822777109
"684",47053038,18.0490981915554
"685",47053068,10.048772045855
"686",47157168,13.4899209332936
"687",46993021,12.5036155649311
"688",47042646,10.048772045855
"689",47072793,13.4899209332936
"691",47103102,12.5036155649311
"692",46931730,12.5036155649311
"693",46983195,13.7564836006226
"694",47064412,7.34144822777109
"695",47142737,10.048772045855
"696",47142734,16.0007893105135
"697",46909756,18.0490981915554
"698",47157180,7.34144822777109
"699",47112683,20.4491475143843
"700",46909792,16.0007893105135
"701",46983196,18.0490981915554
"702",46973208,12.5036155649311
"703",47012576,14.1576169505769
"704",47053011,10.048772045855
"705",47094069,16.0007893105135
"706",47103107,20.4491475143843
"707",47064328,18.0490981915554
"708",47112640,7.34144822777109
"709",46961965,20.4491475143843
"710",46931015,13.7564836006226
"711",46686746,20.4491475143843
"712",46727034,20.4491475143843
"714",47142254,20.4491475143843
"715",46786180,7.34144822777109
"716",47102418,16.0007893105135
"717",47156641,18.0490981915554
"718",46982809,23.5818166277811
"720",47156767,16.0007893105135
"721",46962957,10.048772045855
"722",47002655,7.34144822777109
"723",47156734,18.0490981915554
"724",47002893,13.4899209332936
"725",47063406,7.34144822777109
"726",47063740,16.0007893105135
"727",47093764,10.048772045855
"728",47052830,12.5036155649311
"729",21508626,12.5036155649311
"730",44597009,20.4491475143843
"731",44797142,12.5036155649311
"732",45871075,14.1576169505769
"733",45821052,7.34144822777109
"734",45380491,12.5036155649311
"735",45372246,7.34144822777109
"736",46586216,12.5036155649311
"737",46585941,13.7564836006226
"738",46192767,13.4899209332936
"739",46262702,8.74608651459013
"740",46386927,14.1576169505769
"741",46576865,10.048772045855
"742",46776447,12.5036155649311
"743",46876118,16.0007893105135
"744",46816645,12.5036155649311
"745",46909747,14.1576169505769
"746",47002975,18.0490981915554
"747",47157116,10.048772045855
"748",46931641,7.34144822777109
"749",47093988,10.048772045855
"750",46931664,14.1576169505769
"751",46931672,8.74608651459013
"752",46952681,12.5036155649311
"753",47093995,13.7564836006226
"754",47032776,7.34144822777109
"755",47157134,14.1576169505769
"756",46973188,16.0007893105135
"757",46727025,20.4491475143843
"758",47092136,16.0007893105135
"759",47062380,14.1576169505769
"760",46776703,23.5818166277811
"761",46726899,16.0007893105135
"762",46921093,16.0007893105135
"763",47154656,16.0007893105135
"764",47092839,7.34144822777109
"765",47002222,20.4491475143843
"766",47102137,7.34144822777109
"767",47022361,16.0007893105135
"768",47132511,16.0007893105135
"769",46983104,14.1576169505769
"770",47102992,13.4899209332936
"771",47023110,8.74608651459013
"772",46962752,16.0007893105135
"773",47156830,14.1576169505769
"774",46952650,12.5036155649311
"775",46983129,16.0007893105135
"776",47093973,7.34144822777109
"777",46921996,16.0007893105135
"778",47122692,13.7564836006226
"779",47102994,7.34144822777109
"780",47103002,12.5036155649311
"781",47052933,10.048772045855
"782",47032755,20.4491475143843
"783",47072733,18.0490981915554
"784",47102894,7.34144822777109
"785",47156870,22.7978980367388
"786",47032767,16.0007893105135
"787",47002815,7.34144822777109
"788",46962908,10.048772045855
"789",47023102,10.048772045855
"790",46983123,7.34144822777109
"791",46921985,7.34144822777109
"792",46921998,14.1576169505769
"793",46952675,14.1576169505769
"794",46982754,18.0490981915554
"795",47132472,8.74608651459013
"796",47032692,20.4491475143843
"797",47023075,13.7564836006226
"798",47023077,18.0490981915554
"799",46952636,16.0007893105135
"800",47142671,14.1576169505769
"801",46909651,10.048772045855
"803",47132542,14.1576169505769
"804",46941301,13.4899209332936
"805",46952635,12.5036155649311
"806",47112547,16.0007893105135
"807",46992984,14.1576169505769
"808",46973167,12.5036155649311
"809",47012256,16.0007893105135
"810",47023050,16.0007893105135
"811",46962883,12.5036155649311
"812",47093969,12.5036155649311
"813",47103053,7.34144822777109
"814",46909712,18.0490981915554
"815",47093464,8.74608651459013
"816",47102905,10.048772045855
"817",47102907,16.0007893105135
"818",47156820,14.1576169505769
"819",47112545,20.4491475143843
"820",47052892,7.34144822777109
"821",47103021,14.1576169505769
"822",47042550,18.0490981915554
"823",46973120,18.0490981915554
"824",47052882,14.1576169505769
"825",46983115,10.048772045855
"826",47023092,12.5036155649311
"827",47103020,7.34144822777109
"828",47032762,18.0490981915554
"829",46921931,12.5036155649311
"830",46962888,10.048772045855
"831",46921991,7.34144822777109
"832",47083088,14.1576169505769
"834",46909680,12.5036155649311
"835",47012518,12.5036155649311
"836",47156956,12.5036155649311
"837",47063754,23.5818166277811
"838",47093685,14.1576169505769
"839",46973111,7.34144822777109
"840",47012520,8.74608651459013
"841",46931603,23.5818166277811
"843",46962976,10.048772045855
"844",47157040,12.5036155649311
"845",47093214,18.0490981915554
"846",47063154,16.0007893105135
"847",47156888,7.34144822777109
"848",47142682,14.1576169505769
"849",47156959,13.7564836006226
"850",46941480,16.0007893105135
"851",46972639,12.5036155649311
"852",47142643,13.4899209332936
"853",47023091,12.5036155649311
"854",47093952,16.0007893105135
"855",47112582,13.7564836006226
"856",47023118,20.4491475143843
"857",47102936,16.0007893105135
"858",47032748,13.7564836006226
"859",44245583,14.1576169505769
"860",43897967,12.5036155649311
"861",45332283,14.1576169505769
"862",45911111,16.0007893105135
"863",45431073,23.5818166277811
"864",45400189,20.4491475143843
"865",45290707,14.1576169505769
"866",45671157,12.5036155649311
"867",46050870,7.34144822777109
"868",46291837,16.0007893105135
"869",46222173,10.048772045855
"870",45078139,8.74608651459013
"871",46446270,14.1576169505769
"872",46416334,8.74608651459013
"873",46498208,12.5036155649311
"874",46426311,18.0490981915554
"875",46756457,16.0007893105135
"876",46546504,16.0007893105135
"877",46222782,8.74608651459013
"878",46182804,13.4899209332936
"879",46596868,14.1576169505769
"880",46516709,12.5036155649311
"881",46567006,18.0490981915554
"883",46496249,18.0490981915554
"884",46072353,7.34144822777109
"885",46766582,20.4491475143843
"886",46756060,13.4899209332936
"887",46646022,14.1576169505769
"888",46557432,16.0007893105135
"889",46908947,7.34144822777109
"890",46819102,13.7564836006226
"891",46886880,18.0490981915554
"892",47062371,18.0490981915554
"893",46726852,12.5036155649311
"894",46746506,13.4899209332936
"895",46856868,10.048772045855
"896",47154790,14.1576169505769
"897",46857305,10.048772045855
"898",47174991,10.048772045855
"899",47062847,14.1576169505769
"901",47122363,8.74608651459013
"902",46909485,23.5818166277811
"903",47082917,10.048772045855
"904",46921863,16.0007893105135
"905",47072686,16.0007893105135
"906",46983031,8.74608651459013
"907",46921880,13.7564836006226
"908",46921881,16.0007893105135
"909",47142635,10.048772045855
"910",47122687,16.0007893105135
"911",47063788,7.34144822777109
"912",47122593,12.5036155649311
"913",47082951,8.74608651459013
"914",46909572,7.34144822777109
"915",47082977,18.0490981915554
"916",47012457,18.0490981915554
"917",47064228,14.1576169505769
"918",46992916,10.048772045855
"919",47042521,12.5036155649311
"920",47102893,18.0490981915554
"921",47022675,7.34144822777109
"922",46962756,13.7564836006226
"923",47023036,13.7564836006226
"924",46982954,12.5036155649311
"925",46941453,12.5036155649311
"926",46952626,7.34144822777109
"927",46909531,16.0007893105135
"928",46921801,8.74608651459013
"929",47093746,16.0007893105135
"930",47156685,16.0007893105135
"931",47002849,7.34144822777109
"932",47072689,12.5036155649311
"933",47112513,14.1576169505769
"934",46973087,14.1576169505769
"935",47083052,20.4491475143843
"936",46982885,20.4491475143843
"938",46992819,20.4491475143843
"939",46952527,16.0007893105135
"940",46983051,20.4491475143843
"941",47102868,16.0007893105135
"942",47052777,18.0490981915554
"943",47142602,12.5036155649311
"944",47082953,18.0490981915554
"945",47012440,12.5036155649311
"946",46982958,14.1576169505769
"947",47023057,10.048772045855
"948",47156779,13.7564836006226
"949",46983080,23.5818166277811
"950",47002862,14.1576169505769
"951",46962846,14.1576169505769
"952",47093536,18.0490981915554
"953",47063313,14.1576169505769
"954",47042477,18.0490981915554
"955",47093714,14.1576169505769
"956",47002800,16.0007893105135
"957",47122600,18.0490981915554
"958",46973035,14.1576169505769
"959",47102805,13.4899209332936
"960",47102806,12.5036155649311
"961",47142627,12.5036155649311
"962",46909613,14.1576169505769
"963",47002869,10.048772045855
"964",47156205,13.7564836006226
"965",47063657,13.4899209332936
"967",47112469,7.34144822777109
"968",47032670,16.0007893105135
"969",46973010,14.1576169505769
"970",46973000,18.0490981915554
"971",46973004,14.1576169505769
"972",47022343,7.34144822777109
"973",46982967,12.5036155649311
"974",47093838,10.048772045855
